sha256,labels,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,,,,,,,,,,,,,,,,,,,,,,
7b44dcd534d38ef2685c4522d301568662ca6e0434e2ce95c0f9d139a2a327b0,0,NtOpenSection,RegCloseKey,DrawTextExW,FindResourceW,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtQueryValueKey,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,RegEnumKeyW,GetSystemMetrics,SizeofResource,CreateActCtxW,RegOpenKeyExW,NtDelayExecution,SetErrorMode,NtAllocateVirtualMemory,LdrGetDllHandle,NtSetValueKey,CreateThread,NtUnmapViewOfSection,GetSystemDirectoryW,LoadStringW,FindResourceExW,NtFreeVirtualMemory,GetSystemTimeAsFileTime,NtQueryAttributesFile,CoInitializeEx,NtCreateSection,GetKeyboardState,SetUnhandledExceptionFilter,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,LdrLoadDll,NtCreateFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49c5a2398baf949c6836a7815655b73a20997c0de3582e0f36d2d97d7f16140b,0,LdrUnloadDll,CoInitializeEx,CoUninitialize,NtCreateSection,LdrGetDllHandle,LoadStringW,NtOpenKey,SetUnhandledExceptionFilter,NtCreateFile,NtQueryValueKey,GetSystemTimeAsFileTime,NtTerminateProcess,NtQueryAttributesFile,NtMapViewOfSection,WriteConsoleW,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3aa8b35464630622d69176910485261305739e4f716bd98c37bc047f16981fee,0,LdrUnloadDll,NtOpenSection,CoUninitialize,RegCloseKey,NtQueryKey,NtDuplicateObject,GetShortPathNameW,GetSystemInfo,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtClose,GetFileVersionInfoSizeW,NtOpenProcess,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,RtlAddVectoredExceptionHandler,GetFileSize,RegOpenKeyExW,SetErrorMode,NtResumeThread,NtReadFile,GetFileInformationByHandle,LdrGetDllHandle,NtFreeVirtualMemory,CoGetClassObject,NtQuerySystemInformation,NtEnumerateValueKey,RtlRemoveVectoredExceptionHandler,NtAllocateVirtualMemory,NtOpenFile,CoInitializeEx,CreateThread,NtUnmapViewOfSection,RegQueryInfoKeyW,GetSystemDirectoryW,RegEnumKeyExW,NtQueryDirectoryFile,SetUnhandledExceptionFilter,NtCreateFile,NtCreateThreadEx,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,NtQueryAttributesFile,NtCreateMutant,NtProtectVirtualMemory,GetFileAttributesExW,RegEnumValueW,NtCreateSection,NtOpenKey,LdrGetProcedureAddress,GetFileVersionInfoW,NtOpenDirectoryObject,GetFileType,NtOpenKeyEx,LdrLoadDll,NtTerminateProcess,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3aa8b35464630622d69176910485261305739e4f716bd98c37bc047f16981fee,0,LdrUnloadDll,NtOpenSection,CoUninitialize,RegCloseKey,NtQueryKey,NtDuplicateObject,GetShortPathNameW,GetSystemInfo,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtClose,GetFileVersionInfoSizeW,NtOpenProcess,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,RtlAddVectoredExceptionHandler,GetFileSize,RegOpenKeyExW,SetErrorMode,NtResumeThread,NtReadFile,GetFileInformationByHandle,LdrGetDllHandle,NtFreeVirtualMemory,CoGetClassObject,NtQuerySystemInformation,NtEnumerateValueKey,RtlRemoveVectoredExceptionHandler,NtAllocateVirtualMemory,NtOpenFile,CoInitializeEx,CreateThread,NtUnmapViewOfSection,RegQueryInfoKeyW,GetSystemDirectoryW,RegEnumKeyExW,NtQueryDirectoryFile,SetUnhandledExceptionFilter,NtCreateFile,NtCreateThreadEx,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,NtQueryAttributesFile,NtCreateMutant,NtProtectVirtualMemory,GetFileAttributesExW,RegEnumValueW,NtCreateSection,NtOpenKey,LdrGetProcedureAddress,GetFileVersionInfoW,NtOpenDirectoryObject,GetFileType,NtOpenKeyEx,LdrLoadDll,NtTerminateProcess,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eea52434773d3b89e0393c6a37c49a9d94656c79941084e631640c5caae188b,0,LdrUnloadDll,NtQuerySystemInformation,NtQueryValueKey,CreateActCtxW,LoadStringW,LdrGetProcedureAddress,MessageBoxTimeoutW,SetUnhandledExceptionFilter,SetErrorMode,NtTerminateProcess,NtClose,GetSystemTimeAsFileTime,LdrLoadDll,GetFileAttributesW,NtFreeVirtualMemory,NtOpenKey,NtProtectVirtualMemory,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2f5db4cbcd7dbdece131c69ca7f1a20daf715d6b2ed40723b456708bdc9bcd8,0,LdrUnloadDll,NtOpenSection,CoUninitialize,RegCloseKey,NtQueryKey,GetNativeSystemInfo,DrawTextExW,GetSystemInfo,FindResourceW,LookupPrivilegeValueW,NtClose,RegOpenKeyExW,NtOpenProcess,GetForegroundWindow,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,GetVolumePathNamesForVolumeNameW,GetSystemMetrics,SizeofResource,CreateActCtxW,RegEnumKeyW,NtDuplicateObject,SetErrorMode,NtAllocateVirtualMemory,CreateDirectoryW,LdrGetDllHandle,GetKeyState,NtQuerySystemInformation,NtEnumerateValueKey,NtReadFile,NtOpenFile,GetFileSizeEx,GetSystemDirectoryW,CoCreateInstance,NtUnmapViewOfSection,NtQueryDirectoryFile,LoadStringW,FindResourceExW,NtCreateFile,GetVolumeNameForVolumeMountPointW,GetSystemTimeAsFileTime,NtQueryAttributesFile,NtCreateMutant,CoInitializeEx,GetFileInformationByHandleEx,NtCreateSection,SearchPathW,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,NtOpenKeyEx,LdrLoadDll,GetSystemWindowsDirectoryW,NtQueryInformationFile,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985f69e549602bc17611111c8c47522c970f297317311e0ed1490dcb23fd3bb9,0,NtOpenKey,SetUnhandledExceptionFilter,NtTerminateProcess,NtClose,GetSystemTimeAsFileTime,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e964da6a4ee2f15e02225d4d3b982df31c96e1f80fc702439e5236193621d2c,0,NtOpenSection,WSARecv,GetFileVersionInfoSizeW,GetAdaptersAddresses,GetFileAttributesW,RegOpenKeyExW,NtDelayExecution,SetErrorMode,RegOpenKeyExA,RtlAddVectoredExceptionHandler,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,LoadResource,NtQueryInformationFile,RegCreateKeyExW,DeviceIoControl,NtQueryKey,NtEnumerateValueKey,NtQueryValueKey,getsockname,RegQueryValueExW,CreateActCtxW,WSASend,NtDeviceIoControlFile,NtReadFile,NtWriteFile,LdrGetDllHandle,NtQuerySystemInformation,NtSetValueKey,CreateThread,GetSystemDirectoryW,SetUnhandledExceptionFilter,NtProtectVirtualMemory,setsockopt,LoadStringW,LdrGetProcedureAddress,NtOpenThread,NtEnumerateKey,NtOpenDirectoryObject,SetEndOfFile,LdrLoadDll,UuidCreate,CoUninitialize,RegCloseKey,GetBestInterfaceEx,NtDuplicateObject,NtSetInformationFile,NtCreateKey,WSAStartup,NtTerminateProcess,CryptCreateHash,GetSystemMetrics,NtCreateThreadEx,GetFileSize,NtAllocateVirtualMemory,SHGetFolderPathW,NtResumeThread,CryptAcquireContextA,CoInitializeEx,RegEnumKeyExW,CryptDecodeObjectEx,closesocket,RegEnumValueW,NtCreateSection,NtOpenMutant,IsDebuggerPresent,CreateProcessInternalW,WSASocketW,LdrUnloadDll,GetShortPathNameW,GetSystemInfo,CryptExportKey,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,CryptHashData,NtMapViewOfSection,RtlAddVectoredContinueHandler,NtFreeVirtualMemory,CertOpenStore,NtOpenFile,RegQueryInfoKeyW,SetFilePointer,NtUnmapViewOfSection,NtQueryDirectoryFile,NtQueryAttributesFile,NtCreateMutant,GetAddrInfoW,GetFileAttributesExW,bind,NtOpenKey,CertControlStore,GetFileVersionInfoW,NtOpenKeyEx,GetForegroundWindow,NtReadVirtualMemory,GetCursorPos,FindResourceExW,SetFileAttributesW,EnumWindows,OpenServiceW,DecryptMessage,EncryptMessage,CreateToolhelp32Snapshot,GetNativeSystemInfo,DrawTextExW,ReadProcessMemory,CreateDirectoryW,DeleteFileW,GetComputerNameW,CoCreateInstance,GetComputerNameA,FindFirstFileExW,GetTempPathW,GetKeyboardState,SearchPathW,Module32FirstW,SizeofResource,Module32NextW,OpenSCManagerW,FindResourceW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf58396423ea49a3a90117bd0b9864c957d954e86c23509089f106f5df311391,0,LdrUnloadDll,RegCloseKey,NtQueryKey,NtQuerySystemInformation,NtOpenKey,NtUnmapViewOfSection,LdrGetProcedureAddress,NtDuplicateObject,SetUnhandledExceptionFilter,NtCreateThreadEx,NtResumeThread,NtTerminateProcess,NtClose,GetSystemTimeAsFileTime,NtOpenKeyEx,LdrLoadDll,GlobalMemoryStatusEx,LdrGetDllHandle,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8c578739de1933438b1baf5cc093d88a6709fddfd781df82b58d4151a4bbd6b,0,GetUserNameExW,NtOpenSection,GetForegroundWindow,RegEnumKeyW,GetVolumePathNamesForVolumeNameW,FindFirstFileExW,RegOpenKeyExW,SearchPathW,SetErrorMode,GetFileInformationByHandle,RegOpenKeyExA,GetCursorPos,FindResourceExA,FindWindowExA,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,GlobalMemoryStatusEx,InternetSetOptionA,CoInitializeEx,LoadResource,CoInitializeSecurity,NtTerminateProcess,GetKeyState,NtQueryInformationFile,RegCreateKeyExW,DeviceIoControl,RegQueryValueExA,IsDebuggerPresent,LookupPrivilegeValueW,NtQueryValueKey,RegCreateKeyExA,RegQueryValueExW,GetFileVersionInfoExW,CreateActCtxW,NtDeviceIoControlFile,NtReadFile,NtWriteFile,LdrGetDllHandle,NtQuerySystemInformation,LoadStringA,CreateThread,GetSystemDirectoryW,LoadStringW,GetVolumeNameForVolumeMountPointW,NtProtectVirtualMemory,setsockopt,RegDeleteValueW,socket,RegSetValueExW,LdrGetProcedureAddress,RegSetValueExA,LdrLoadDll,UuidCreate,CoUninitialize,RegCloseKey,LookupAccountSidW,GetBestInterfaceEx,NtDuplicateObject,NtSetInformationFile,WSAStartup,InternetGetConnectedState,SendNotifyMessageW,GetSystemMetrics,GetFileSize,NtAllocateVirtualMemory,CreateDirectoryW,GetComputerNameW,SHGetFolderPathW,CoCreateInstance,RegEnumKeyExW,NetShareEnum,CryptAcquireContextW,RegEnumKeyExA,closesocket,RegEnumValueW,NtCreateSection,NtOpenMutant,SetWindowsHookExW,RegEnumValueA,LdrUnloadDll,NtQueryFullAttributesFile,DrawTextExW,GetSystemInfo,GetFileInformationByHandleEx,FindWindowW,GetSystemWindowsDirectoryW,NtClose,NtOpenProcess,NtMapViewOfSection,GetFileVersionInfoSizeExW,GetFileSizeEx,SetFileTime,NtFreeVirtualMemory,CoGetClassObject,OleInitialize,NtOpenFile,RegQueryInfoKeyW,SetFilePointer,NtUnmapViewOfSection,NtQueryDirectoryFile,NtQueryAttributesFile,NtCreateMutant,NtOpenKey,SHGetSpecialFolderLocation,NtOpenKeyEx,FindResourceA,NtQueryKey,NtCreateKey,EnumWindows,GetFileAttributesExW,GetFileAttributesW,SizeofResource,NtDelayExecution,NtSetValueKey,SetFilePointerEx,FindResourceW,GetVolumePathNameW,GetDiskFreeSpaceExW,NtEnumerateKey,NtEnumerateValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9678f973ddb06f3f77cddfe8c9f3152beb87aef5ef048b36966a2be787f5ad70,0,NtDuplicateObject,NtOpenSection,CoUninitialize,RegCloseKey,NtReadFile,LdrUnloadDll,ReadCabinetState,GetSystemWindowsDirectoryW,NtQueryValueKey,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,RegEnumKeyW,GetSystemMetrics,CreateActCtxW,RegOpenKeyExW,SetErrorMode,ShellExecuteExW,SetFilePointerEx,RegOpenKeyExA,LdrGetDllHandle,GetAsyncKeyState,SetFilePointer,OleInitialize,NtOpenFile,GetFileAttributesExW,NtUnmapViewOfSection,CoCreateInstance,GetSystemDirectoryW,NtQueryDirectoryFile,SetUnhandledExceptionFilter,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,NtQueryAttributesFile,FindFirstFileExW,CoInitializeEx,NtCreateSection,NtOpenKey,LoadResource,LdrGetProcedureAddress,LdrLoadDll,NtTerminateProcess,NtQueryInformationFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4d0a1e0545d63f9fdafbc0e0597155080f72204974d7bf3698dd5e6ab71d674,0,LdrUnloadDll,NtOpenSection,RegCloseKey,DrawTextExW,GetSystemInfo,FindResourceW,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtQueryValueKey,GetForegroundWindow,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,SizeofResource,CreateActCtxW,RegOpenKeyExW,SetErrorMode,NtAllocateVirtualMemory,LdrGetDllHandle,GetKeyState,NtOpenFile,GetSystemDirectoryW,NtUnmapViewOfSection,RegEnumKeyExW,LoadStringW,FindResourceExW,NtFreeVirtualMemory,CoInitializeEx,NtCreateSection,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,NtOpenDirectoryObject,LdrLoadDll,NtCreateFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5c415dede4c4a45f1cb356a6de4445cb153bf0a215683a6477d3a1ac54282fd,0,LdrUnloadDll,NtCreateSection,NtClose,NtOpenKey,LdrGetProcedureAddress,SetUnhandledExceptionFilter,GetVolumeNameForVolumeMountPointW,NtCreateFile,NtQueryValueKey,NtTerminateProcess,LdrLoadDll,GetSystemWindowsDirectoryW,LdrGetDllHandle,WriteConsoleW,NtMapViewOfSection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44fc47dc280a196cc49849cfb770030f1525758ba266330b6232ee60fb4fe642,0,GetNativeSystemInfo,CoUninitialize,NtQueryKey,LdrUnloadDll,NtCreateKey,GetSystemWindowsDirectoryW,NtClose,GetFileAttributesW,NtFreeVirtualMemory,GetSystemMetrics,SetErrorMode,NtAllocateVirtualMemory,CreateDirectoryW,LdrGetDllHandle,GetComputerNameW,NtSetValueKey,RtlRemoveVectoredExceptionHandler,SHGetFolderPathW,CreateThread,NtUnmapViewOfSection,GetSystemDirectoryW,LoadStringW,GetSystemTimeAsFileTime,GetComputerNameA,NtCreateMutant,CoInitializeEx,SetUnhandledExceptionFilter,NtOpenKey,LdrGetProcedureAddress,CoInitializeSecurity,NtEnumerateKey,NtOpenKeyEx,LdrLoadDll,NtTerminateProcess,NtQueryValueKey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8430e1ed0f3adf0b7f0f0d34b979f8622f394b239f873f847c53e6a0eca67d22,0,RegDeleteKeyA,LdrUnloadDll,NtOpenSection,CoUninitialize,RegCloseKey,NtDuplicateObject,DrawTextExW,NtSetInformationFile,RegQueryValueExA,EnumWindows,FindWindowW,GetSystemWindowsDirectoryW,NtQueryValueKey,RegCreateKeyExA,SendNotifyMessageW,NtOpenProcess,GetForegroundWindow,RegQueryValueExW,DrawTextExA,NtMapViewOfSection,GetSystemMetrics,RegEnumKeyExA,SizeofResource,CreateActCtxW,RegOpenKeyExW,NtAllocateVirtualMemory,RegOpenKeyExA,NtWriteFile,LdrGetDllHandle,NtFreeVirtualMemory,GetKeyState,GetCursorPos,NtEnumerateValueKey,NtReadFile,NtOpenFile,LoadStringA,GetSystemDirectoryW,RegCreateKeyExW,NtUnmapViewOfSection,FindResourceExW,NtCreateFile,NtQueryAttributesFile,FindFirstFileExW,RegQueryInfoKeyA,CoInitializeEx,GetAsyncKeyState,NtCreateSection,RegSetValueExW,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,RegSetValueExA,RegEnumValueA,LdrLoadDll,OleInitialize,FindResourceA,NtQueryInformationFile,NtClose,GetUserNameExW,DeviceIoControl,NtQueryKey,GetSystemInfo,NtCreateKey,NetShareEnum,GetVolumePathNameW,LookupPrivilegeValueW,GetFileAttributesW,GetUserNameW,GetFileSize,GetFileSizeEx,RegEnumKeyW,NtDelayExecution,SetErrorMode,CreateDirectoryW,LookupAccountSidW,GetComputerNameW,NtSetValueKey,CreateThread,CoCreateInstance,NtQueryDirectoryFile,LoadStringW,GetSystemTimeAsFileTime,FindResourceW,NtCreateMutant,SHGetFolderPathW,GetFileInformationByHandleEx,SearchPathW,SetWindowsHookExW,GetDiskFreeSpaceExW,NtEnumerateKey,NtOpenKeyEx,UnhookWindowsHookEx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93d5c1cd71d7bfc32cf5bdf5d7ec3d501a3d0a819a9a7434f66b40de74bf2f4a,0,LdrUnloadDll,NtOpenSection,RegCloseKey,DrawTextExW,GetSystemInfo,FindResourceW,WSAStartup,IsDebuggerPresent,NtClose,GetForegroundWindow,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,SizeofResource,CreateActCtxW,RegOpenKeyExW,SetErrorMode,NtAllocateVirtualMemory,NtFreeVirtualMemory,GetKeyState,NtOpenFile,GetSystemDirectoryW,NtUnmapViewOfSection,RegEnumKeyExW,LoadStringW,FindResourceExW,NtCreateFile,FindFirstFileExW,NtProtectVirtualMemory,CoInitializeEx,LdrGetDllHandle,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,NtOpenDirectoryObject,LdrLoadDll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c2e872bfeccfb0c07f104eb9f29ac64894d41110ff9847830e7db393b6ab744,0,GetNativeSystemInfo,NtDuplicateObject,NtOpenSection,CoUninitialize,RegCloseKey,NtQueryKey,NtReadFile,LdrUnloadDll,DrawTextExW,LoadResource,GetSystemInfo,FindWindowW,OpenServiceW,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtQueryValueKey,NtOpenProcess,GetForegroundWindow,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,NtCreateThreadEx,NtDelayExecution,SetErrorMode,NtAllocateVirtualMemory,NtOpenFile,LdrGetDllHandle,NtFreeVirtualMemory,GetKeyState,GetCursorPos,NtResumeThread,LoadStringW,CreateThread,NtUnmapViewOfSection,CoCreateInstance,GetSystemDirectoryW,NtQueryDirectoryFile,SetUnhandledExceptionFilter,FindResourceExW,NtCreateFile,GetSystemTimeAsFileTime,NtCreateMutant,CoInitializeEx,RegDeleteValueW,RegSetValueExW,NtCreateSection,SearchPathW,NtOpenKey,NtOpenMutant,OpenSCManagerW,LdrGetProcedureAddress,NtOpenThread,SetWindowsHookExW,NtOpenKeyEx,LdrLoadDll,OleInitialize,UuidCreate,NtQueryInformationFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443ca2d2d2a247dfa83c878dfd725648765394114a5df2542be665888f12ebcd,0,LdrUnloadDll,NtOpenSection,RegCloseKey,NtQueryKey,NtReadFile,NtDuplicateObject,DrawTextExW,GetSystemInfo,NtCreateKey,EnumWindows,FindResourceW,WSAStartup,IsDebuggerPresent,LookupPrivilegeValueW,NtQueryValueKey,NtOpenProcess,FindWindowA,GetFileAttributesW,DrawTextExA,NtMapViewOfSection,GetFileVersionInfoExW,GetSystemMetrics,GetFileVersionInfoSizeExW,NtCreateThreadEx,SizeofResource,CreateActCtxW,NtDeviceIoControlFile,NtAllocateVirtualMemory,LdrGetDllHandle,GetKeyState,NtQuerySystemInformation,FindResourceExA,NtResumeThread,NtOpenFile,LoadStringA,CreateThread,GetSystemDirectoryW,NtUnmapViewOfSection,NtQueryDirectoryFile,GetForegroundWindow,FindResourceExW,NtFreeVirtualMemory,GetSystemTimeAsFileTime,NtQueryAttributesFile,NtReadVirtualMemory,CoInitializeEx,NtCreateSection,SearchPathW,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,GetFileType,NtOpenKeyEx,LdrLoadDll,NtCreateFile,OpenSCManagerA,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0cf25602f19d5b2f2c0050180815eb5c727427142639fa1c177b5d1dc078a1b,0,LdrUnloadDll,NtOpenSection,RegCloseKey,NtDuplicateObject,DrawTextExW,GetSystemInfo,EnumWindows,FindResourceW,NtCreateFile,IsDebuggerPresent,LookupPrivilegeValueW,NtQueryValueKey,GetFileVersionInfoSizeW,NtOpenProcess,GetForegroundWindow,GetFileAttributesW,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,GetCursorPos,SizeofResource,CreateActCtxW,GetFileSize,RegOpenKeyExW,NtAllocateVirtualMemory,ReadProcessMemory,LdrGetDllHandle,GetKeyState,GetAsyncKeyState,NtQuerySystemInformation,FindResourceExA,NtOpenFile,NtUnmapViewOfSection,GetSystemDirectoryW,FindResourceExW,NtFreeVirtualMemory,GetSystemTimeAsFileTime,NtQueryAttributesFile,FindWindowW,NtProtectVirtualMemory,CoInitializeEx,NtCreateSection,SearchPathW,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,GetFileVersionInfoW,NtOpenDirectoryObject,LdrLoadDll,GetSystemWindowsDirectoryW,NtQueryInformationFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ad449dbf77281a0a6ef7d9e9bff9c33e048d07a6b83fc200ea9184adc8d1660,0,NtDuplicateObject,GetForegroundWindow,LdrUnloadDll,DrawTextExW,NtSetInformationFile,FindResourceW,IsDebuggerPresent,GetSystemWindowsDirectoryW,NtQueryValueKey,FindResourceExW,RegCloseKey,IWbemServices_ExecQuery,RegQueryValueExW,NtMapViewOfSection,GetSystemMetrics,SizeofResource,CreateActCtxW,RegOpenKeyExW,SearchPathW,NtReadFile,CreateDirectoryW,NtWriteFile,LdrGetDllHandle,GetSystemInfo,NtFreeVirtualMemory,GetKeyState,GetCursorPos,GetComputerNameW,OleInitialize,NtOpenFile,SHGetFolderPathW,CreateThread,GetSystemDirectoryW,CoCreateInstance,NtUnmapViewOfSection,GetTempPathW,NtCreateFile,CoCreateInstanceEx,NtQueryAttributesFile,NtCreateMutant,CoInitializeEx,RegDeleteValueW,UuidCreate,NtCreateSection,RegSetValueExW,NtOpenKey,NtOpenMutant,LoadResource,LdrGetProcedureAddress,CoInitializeSecurity,NtAllocateVirtualMemory,LdrLoadDll,NtDelayExecution,CoGetClassObject,NtQueryInformationFile,NtClose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
